country,date,lat,lng,type,purpose,yield
USA,1945 JUL 16,33.6753,-106.4747,AS-T,WR,21
USA,1945 AUG 5,34.3914,132.4581,A-AD,C,15
USA,1945 AUG 9,32.7702,129.8657,A-AD,C,21
USA,1946 JUN 30,11.58,165.5,A-AD,WE,21
USA,1946 JUL 24,11.5833,165.5,UW,WE,21
USA,1948 APR 14,11.67,162.24,AS-T,WR,37
USA,1948 APR 30,11.62,162.33,AS-T,WR,49
USA,1948 MAY 14,11.56,162.35,AS-T,WR,18
USA,1951 JAN 27,36.8,-115.95,A-AD,WR,1
USA,1951 JAN 28,36.8,-115.95,A-AD,WR,8
USA,1951 FEB 1,36.8,-115.95,A-AD,WR,1
USA,1951 FEB 2,36.8,-115.95,A-AD,WR,8
USA,1951 FEB 6,36.8,-115.95,A-AD,WR,22
USA,1951 APR 7,11.5558,162.3544,AS-T,WR,81
USA,1951 APR 20,11.6689,162.2403,AS-T,WR,47
USA,1951 MAY 8,11.6269,162.3147,AS-T,WR,225
USA,1951 MAY 24,11.673,162.2486,AS-T,WR,45.5
USA,1951 OCT 22,37.0839,-116.0239,AS-T,WR,0.05
USA,1951 OCT 28,37.085,-116.02,A-AD,WR,3.5
USA,1951 OCT 30,37.085,-116.0203,A-AD,WR,14
USA,1951 NOV 1,37.0847,-116.0197,A-AD,WR,21
USA,1951 NOV 5,37.0919,-116.0244,A-AD,WR,31
USA,1951 NOV 19,37.1317,-116.0386,AS,WE,1.2
USA,1951 NOV 29,37.1697,-116.0425,CR,WE,1.2
USA,1952 APR 1,36.7983,-115.9356,A-AD,WE,1
USA,1952 APR 15,37.0842,-116.0194,A-AD,WE,1
USA,1952 APR 22,37.0844,-116.0203,A-AD,WR,31
USA,1952 MAY 1,37.0842,-116.0203,A-AD,WR,19
USA,1952 MAY 7,37.0531,-116.1056,AS-T,WR,12
USA,1952 MAY 25,37.0956,-116.1056,AS-T,WR,11
USA,1952 JUN 1,37.0481,-116.0211,AS-T,WR,15
USA,1952 JUN 5,37.1386,-116.1178,AS-T,WR,14
USA,1952 OCT 31,11.2372,162.1964,AS,WR,10400
USA,1952 NOV 15,11.5622,162.3525,A-AD,WR,500
USA,1953 MAR 17,37.0478,-116.0211,AS-T,WR,16
USA,1953 MAR 24,37.0956,-116.1028,AS-T,WR,24
USA,1953 MAR 31,37.0828,-116.0239,AS-T,WR,0.2
USA,1953 APR 6,37.0847,-116.018,A-AD,WR,11
USA,1953 APR 11,37.0989,-116.0925,AS-T,WR,0.2
USA,1953 APR 18,37.1383,-116.1178,AS-T,WR,23
USA,1953 APR 25,37.0531,-116.1028,AS-T,WR,43
USA,1953 MAY 8,36.8,-115.9289,A-AD,WE,27
USA,1953 MAY 19,37.0403,-116.0253,AS-T,WR,32
USA,1953 MAY 25,36.7931,-115.9147,A,WR,15
USA,1953 JUN 4,37.0875,-116.0183,A-AD,WR,61
USA,1954 FEB 28,11.6908,165.2736,AS,WR,15000
USA,1954 MAR 26,11.6908,165.273,AW-BG,WR,11000
USA,1954 APR 6,11.4967,165.3675,AS,WR,110
USA,1954 APR 25,11.6664,165.3872,AW-BG,WR,6900
USA,1954 MAY 4,11.6656,165.3869,AW-BG,WR,13500
USA,1954 MAY 13,11.6705,162.1964,AW-BG,WR,1690
USA,1955 FEB 18,37.0867,-116.0219,A-AD,WE,1
USA,1955 FEB 22,37.0478,-116.0211,AS-T,WR,2
USA,1955 MAR 1,37.1255,-116.0475,AS-T,WR,7
USA,1955 MAR 7,37.1383,-116.1175,AS-T,WR,43
USA,1955 MAR 12,37.0403,-116.0253,AS-T,WR,4
USA,1955 MAR 22,37.0947,-116.0239,AS-T,WR,8
USA,1955 MAR 23,37.1683,-116.0439,CR,WE,1
USA,1955 MAR 29,37.0956,-116.1028,AS-T,WR,14
USA,1955 MAR 29,37.0867,-116.0578,A-AD,WR,3
USA,1955 APR 6,37.0286,-116.0578,A-AD,WE,3
USA,1955 APR 9,37.1222,-116.0344,AS-T,WR,2
USA,1955 APR 15,36.7981,-115.9289,AS-T,WE,22
USA,1955 MAY 5,37.0531,-116.1025,AS-T,WR,29
USA,1955 MAY 14,28.7333,-126.2667,UW,WE,30
USA,1955 MAY 15,37.0947,-116.0239,AS-T,WR,28
USA,1955 NOV 1,36.9,-115.95,AS,SE,0
USA,1955 NOV 3,36.9,-115.95,AS,SE,0
USA,1955 NOV 5,36.9,-115.95,AS,SE,0
USA,1956 JAN 18,36.9,-115.95,AS,SE,0.01
USA,1956 MAY 4,11.5578,162.355,AS,WR,40
USA,1956 MAY 20,11.6683,165.3942,A-AD,WR,3800
USA,1956 MAY 27,11.4967,165.3692,AS,WR,3500
USA,1956 MAY 27,11.62,162.33,AS-T,WR,0.19
USA,1956 MAY 30,11.5444,162.3644,AS-T,WR,14.9
USA,1956 JUN 6,11.6764,162.2222,AS,WR,13.7
USA,1956 JUN 11,11.6,165.4514,AW-BG,WR,365
USA,1956 JUN 11,11.5511,162.3586,AS-T,WR,8
USA,1956 JUN 13,11.62,162.33,AS-T,WR,1.49
USA,1956 JUN 16,11.5467,162.3608,A-AD,WR,1.7
USA,1956 JUN 21,11.63,162.35,AS-T,WR,15.2
USA,1956 JUN 25,11.6028,165.4514,AW-BG,WR,1100
USA,1956 JUL 2,11.63,162.31,AS-T,WR,360
USA,1956 JUL 8,11.6714,162.2003,AW-BG,WR,1850
USA,1956 JUL 10,11.6633,165.3872,AW-BG,WR,4500
USA,1956 JUL 20,11.6739,165.3394,AW-BG,WR,5000
USA,1956 JUL 21,11.6719,162.3692,AW-BG,WR,250
USA,1957 APR 24,37.2,-116.1,AS,SE,0
USA,1957 MAY 28,37.0947,-116.0236,AS-T,WR,12
USA,1957 JUN 2,37.0478,-116.0211,AS-T,WR,0.14
USA,1957 JUN 5,37.1347,-116.0408,A-B,WR,0.0005
USA,1957 JUN 18,37.1347,-116.0408,A-B,WR,10
USA,1957 JUN 24,36.7981,-115.9289,A-B,WR,37
USA,1957 JUL 1,37.04,-116.03,AS,SE,0
USA,1957 JUL 5,37.1347,-116.0408,A-B,WR,74
USA,1957 JUL 15,37.1503,-116.1086,AS-T,WR,17
USA,1957 JUL 19,37.1606,-116.0531,A-R,WE,2
USA,1957 JUL 24,37.095,-116.103,AS-T,WR,10
USA,1957 JUL 25,37.1347,-116.0408,A-B,WR,9.7
USA,1957 JUL 26,37.0518,-116.0334,UG-S,SE,0.01
USA,1957 AUG 7,37.0867,-116.0236,A-B,WR,19
USA,1957 AUG 10,37.1939,-116.0333,UG-T,SE,0
USA,1957 AUG 18,37.128,-116.1064,AS-T,WR,17
USA,1957 AUG 23,37.0867,-116.0236,A-B,WR,11
USA,1957 AUG 27,37.0491,-116.034,UG-S,SE,0.01
USA,1957 AUG 30,37.0867,-116.0236,A-B,WR,4.7
USA,1957 AUG 31,37.1872,-116.0678,AS-T,WR,44
USA,1957 SEP 2,37.0531,-116.1025,AS-T,WR,11
USA,1957 SEP 6,37.1347,-116.0408,A-B,WR,0.197
USA,1957 SEP 6,37.043,-116.026,AS,SE,0.3
USA,1957 SEP 8,37.0867,-116.0236,A-B,WR,1
USA,1957 SEP 14,37.0336,-116.0314,AS-T,WR,11
USA,1957 SEP 16,37.0867,-116.0236,A-B,WR,12
USA,1957 SEP 19,37.1958,-116.2031,4UG-T,WR,1.7
USA,1957 SEP 23,37.1383,-116.1175,AS-T,WR,19
USA,1957 SEP 28,37.1347,-116.0408,A-B,WR,12
USA,1957 OCT 7,37.1347,-116.0408,A-B,WR,8
USA,1957 DEC 6,37.0499,-116.0309,UG-S,SE,0.01
USA,1957 DEC 9,37.04,-116.03,AS,SE,0.5
USA,1958 FEB 22,37.113,-116.115,UG-T,SE,0.0005
USA,1958 MAR 14,37.113,-116.115,UG-T,SE,0.0005
USA,1958 APR 28,12.6167,168.025,A-B,WE,1.7
USA,1958 MAY 5,11.5564,162.3542,AS,WR,18
USA,1958 MAY 11,11.6908,165.2736,AW-BG,WR,1360
USA,1958 MAY 11,11.5411,162.3506,AW-BG,WR,81
USA,1958 MAY 12,11.675,162.2056,AS,WR,1370
USA,1958 MAY 16,11.3447,162.1789,UW,WE,9
USA,1958 MAY 20,11.5439,162.3561,AW-BG,WR,5.9
USA,1958 MAY 21,11.4961,165.3708,AW-BG,WR,25.1
USA,1958 MAY 26,11.6603,162.2253,AW-BG,WR,330
USA,1958 MAY 26,11.5428,162.3539,AW-BG,WR,57
USA,1958 MAY 30,11.6633,162.23,AW-BG,WR,11.6
USA,1958 MAY 31,11.6908,165.2736,AW-BG,WR,92
USA,1958 JUN 2,11.5411,162.3517,AW-BG,WR,15
USA,1958 JUN 8,11.3808,162.2192,UW,WE,8
USA,1958 JUN 10,11.6872,165.415,AW-BG,WR,213
USA,1958 JUN 14,11.6908,165.2733,AW-BG,WR,319
USA,1958 JUN 14,11.6603,162.2253,AW-BG,WR,1450
USA,1958 JUN 18,11.5442,162.3564,AW-BG,WR,11
USA,1958 JUN 27,11.6872,165.415,AW-BG,WR,412
USA,1958 JUN 27,11.6633,162.23,AW-BG,WR,880
USA,1958 JUN 28,11.6078,162.1078,AW-BG,WR,8900
USA,1958 JUN 29,11.4961,162.3708,AW-BG,WR,14
USA,1958 JUL 1,11.5442,162.3564,AW-BG,WR,5.2
USA,1958 JUL 2,11.6908,165.2736,AW-BG,WR,220
USA,1958 JUL 5,11.6633,162.23,AW-BG,WR,397
USA,1958 JUL 12,11.6881,165.2644,AW-BG,WR,9300
USA,1958 JUL 14,11.55,162.36,AW-BG,SE,0
USA,1958 JUL 17,11.55,162.31,AW-BG,WR,255
USA,1958 JUL 22,11.4961,165.3708,AW-BG,WR,65
USA,1958 JUL 22,11.6633,162.23,AW-BG,WR,202
USA,1958 JUL 26,11.6561,162.2197,AW-BG,WR,2000
USA,1958 AUG 1,16.7439,-169.5333,AH-R,WE,3800
USA,1958 AUG 6,11.55,162.36,AS,WR,0
USA,1958 AUG 12,16.3583,-169.5356,AH-R,WE,3800
USA,1958 AUG 18,11.55,162.36,AS,WR,0.02
USA,1958 AUG 27,-38.5,-11.5,AX-R,WE,1.5
USA,1958 AUG 30,-49.5,-8.2,AX-R,WE,1.5
USA,1958 SEP 6,-48.5,-9.7,AX-R,WE,1.5
USA,1958 SEP 12,37.05,-116.0319,UG-S,SE,0.038
USA,1958 SEP 17,37.0494,-116.033,UG-S,SE,0.015
USA,1958 SEP 19,37.0867,-116.0236,A-B,WR,0.083
USA,1958 SEP 21,37.0492,-116.0336,UG-S,SE,0.0015
USA,1958 SEP 23,37.1931,-116.2006,UG-T,SE,0.01
USA,1958 SEP 26,37.0497,-116.0297,UG-S,SE,0.002
USA,1958 SEP 28,37.1931,-116.2006,UG-T,SE,0.013
USA,1958 SEP 29,37.0867,-116.0236,A-B,WR,2
USA,1958 OCT 5,37.0867,-116.0236,A-B,SE,0.077
USA,1958 OCT 5,37.0489,-116.0342,UG-S,SE,0.0055
USA,1958 OCT 8,37.1953,-116.2003,UG-T,WR,0.072
USA,1958 OCT 10,37.0947,-116.0236,AS-T,WR,0.079
USA,1958 OCT 13,37.0867,-116.0236,A-B,WR,1.4
USA,1958 OCT 14,37.1939,-116.1997,UG-T,SE,0.115
USA,1958 OCT 15,36.8022,-115.9322,AS-T,WR,0.0012
USA,1958 OCT 16,37.1842,-116.2011,UG-T,WR,5
USA,1958 OCT 16,37.0867,-116.0236,A-B,WR,0.037
USA,1958 OCT 17,37.1225,-116.0347,AS,SE,0.024
USA,1958 OCT 18,37.0411,-116.0258,AS-T,WR,0.09
USA,1958 OCT 20,37.0447,-116.0297,UG-S,SE,0
USA,1958 OCT 22,37.0867,-116.0236,A-B,WR,6
USA,1958 OCT 22,36.7981,-115.9289,A-B,WR,0.115
USA,1958 OCT 22,37.2,-116.1,AS-T,SE,0
USA,1958 OCT 22,37.1347,-116.0408,A-B,WR,0.188
USA,1958 OCT 24,37.0431,-116.0269,AS-T,SE,0.021
USA,1958 OCT 24,37.1233,-116.0378,AS,SE,0.0017
USA,1958 OCT 26,37.1814,-116.0686,AS-T,SE,0.0007
USA,1958 OCT 26,36.7981,-115.9289,A-B,WR,4.9
USA,1958 OCT 26,37.0867,-116.0236,A-B,WR,2.2
USA,1958 OCT 27,37.05,-116,AS-T,SE,0.0006
USA,1958 OCT 29,37.1947,-116.2047,UG-T,WR,0.055
USA,1958 OCT 29,37.1,-116.05,AS-T,WR,0
USA,1958 OCT 29,37.0478,-116.0247,AS-T,WR,0.0078
USA,1958 OCT 30,37.0867,-116.0236,A-B,WR,1.3
USA,1958 OCT 30,37.1,-116.05,AS,SE,0
USA,1958 OCT 30,37.1858,-116.2019,UG-T,WR,22
USA,1958 OCT 30,37.1772,-116.0692,AS-T,SE,0.0002
USA,1961 SEP 15,37.18794,-116.20775,UG-T,WR,2.6
USA,1961 SEP 16,37.04844,-116.03281,UG-S,WR,
USA,1961 OCT 1,37.04834,-116.03451,UG-S,WR,
USA,1961 OCT 10,37.19428,-116.20703,UG-T,WR,
USA,1961 OCT 29,37.04856,-116.03108,UG-S,WR,
USA,1961 DEC 3,37.04586,-116.02767,UG-S,WR,13.4
USA,1961 DEC 10,32.2636,-103.8658,UG-S,PR,3
USA,1961 DEC 13,37.12661,-116.04875,8UG-S,WR,0.5
USA,1961 DEC 17,37.04317,-116.02531,UG-S,WR,20
USA,1961 DEC 22,37.19494,-116.20828,UG-T,WR,0.15
USA,1962 JAN 9,37.04464,-116.03506,UG-S,WR,5.1
USA,1962 JAN 18,37.04725,-116.03436,UG-S,WR,6.4
USA,1962 JAN 30,37.04683,-116.03947,UG-S,WR,10
USA,1962 FEB 8,37.12725,-116.05267,UG-S,WR,3.07
USA,1962 FEB 9,37.04358,-116.03894,UG-S,WR,7.1
USA,1962 FEB 15,37.225,-116.058,UG-S,WE,5.7
USA,1962 FEB 19,37.04906,-116.02953,UG-S,WR,1.9
USA,1962 FEB 19,37.12744,-116.03711,UG-S,WR,2
USA,1962 FEB 23,37.12886,-116.04831,UG-S,WR,11.9
USA,1962 FEB 24,37.04833,-116.03192,CR,WR,
USA,1962 MAR 5,37.1111,-116.3649,UG-S,WE,0.43
USA,1962 MAR 6,37.04839,-116.03367,UG-S,SE,
USA,1962 MAR 8,37.12217,-116.04889,UG-S,WR,8.4
USA,1962 MAR 15,37.04397,-116.03103,UG-S,WR,8
USA,1962 MAR 28,37.12431,-116.03389,UG-S,WR,3.4
USA,1962 MAR 31,37.04692,-116.03689,UG-S,WR,2
USA,1962 APR 5,37.0445,-116.02353,UG-S,WR,10.6
USA,1962 APR 6,37.11767,-116.044,UG-S,WR,9
USA,1962 APR 12,37.12717,-116.04486,UG-S,WR,1
USA,1962 APR 14,37.22203,-116.15744,UG-T,WR,1.85
USA,1962 APR 21,37.119,-116.0315,UG-S,WR,3
USA,1962 APR 25,1.6,-157.3,A-AD,WR,190
USA,1962 APR 27,1.6,-157.3,A-AD,WR,410
USA,1962 APR 27,37.11844,-116.03778,UG-S,WR,5
USA,1962 MAY 2,1.6,-157.3,A-AD,WR,1090
USA,1962 MAY 4,1.6,-157.3,A-AD,WR,670
USA,1962 MAY 6,4.8333,-149.4167,A-R,WR,600
USA,1962 MAY 7,37.04656,-116.025,UG-S,WR,8
USA,1962 MAY 8,1.6,-157.3,A-AD,WR,100
USA,1962 MAY 9,1.6,-157.3,A-AD,WR,100
USA,1962 MAY 10,37.12759,-116.0483,UG-S,WR,
USA,1962 MAY 11,1.6,-157.3,A-AD,WR,50
USA,1962 MAY 11,31.245,-124.2117,UW,WE,
USA,1962 MAY 12,1.6,-157.3,A-AD,WR,500
USA,1962 MAY 12,37.06519,-116.03039,UG-S,WR,40
USA,1962 MAY 14,1.6,-157.3,A-AD,WR,97
USA,1962 MAY 19,37.12483,-116.052,UG-S,WR,4.5
USA,1962 MAY 19,1.6,-157.3,A-AD,WR,73
USA,1962 MAY 25,37.12483,-116.052,UG-S,WR,8
USA,1962 MAY 25,1.6,-157.3,A-AD,WR,2.6
USA,1962 MAY 27,1.6,-157.3,A-AD,WR,43
USA,1962 JUN 1,37.04561,-116.03447,UG-S,WR,3
USA,1962 JUN 6,37.04572,-116.03928,UG-S,WR,13
USA,1962 JUN 8,1.5,-157.2,A-AD,WR,782
USA,1962 JUN 9,1.6,-157.3,A-AD,WR,210
USA,1962 JUN 10,1.5,-157.2,A-AD,WR,3000
USA,1962 JUN 12,1.5,-157.2,A-AD,WR,1200
USA,1962 JUN 13,37.22222,-116.16214,UG-T,WR,2.9
USA,1962 JUN 15,1.5,-157.2,A-AD,WR,800
USA,1962 JUN 17,1.6,-157.3,A-AD,WR,52
USA,1962 JUN 19,1.6,-157.3,A-AD,WR,2.2
USA,1962 JUN 21,37.04306,-116.03025,UG-S,WR,11
USA,1962 JUN 22,1.6,-157.3,A-AD,WR,81.5
USA,1962 JUN 27,1.3,-157.3,A-AD,WR,7650
USA,1962 JUN 27,37.04158,-116.03525,UG-S,WR,67
USA,1962 JUN 28,37.00911,-116.20106,UG-T,WE,
USA,1962 JUN 30,1.5,-157.3,A-AD,WR,1270
USA,1962 JUN 30,37.11742,-116.04742,UG-S,WR,4
USA,1962 JUL 6,37.177,-116.0454,CR,PR,104
USA,1962 JUL 7,37.12,-116.3,AS,WE,
USA,1962 JUL 9,17.2,-169.1,AX-R,WE,1400
USA,1962 JUL 10,1.6,-157.3,A-AD,WR,1000
USA,1962 JUL 11,1.4,-157.3,A-AD,WR,3880
USA,1962 JUL 11,37.1224,-116.333,CR,WE,0.5
USA,1962 JUL 13,37.05506,-116.03339,UG-S,WR,20
USA,1962 JUL 14,36.8,-115.95,AS-T,WE,0.6
USA,1962 JUL 17,37.11,-116.31,AS,WE,
USA,1962 JUL 27,37.12972,-116.05647,UG-S,WR,3.5
USA,1962 AUG 24,37.11864,-116.03947,UG-S,WR,5
USA,1962 AUG 24,37.04614,-116.02383,UG-S,WR,2.5
USA,1962 SEP 6,37.13031,-116.04474,UG-S,WR,2
USA,1962 SEP 14,37.04394,-116.02111,UG-S,WR,5
USA,1962 SEP 20,37.05506,-116.02928,UG-S,WR,11
USA,1962 SEP 29,37.1167,-116.0328,UG-S,WR,1
USA,1962 OCT 2,14,-172,A-AD,WR,75
USA,1962 OCT 5,37.13942,-116.05033,UG-S,WR,115
USA,1962 OCT 6,15,-169,A-AD,WR,11.3
USA,1962 OCT 12,37.12275,-116.05081,8UG-S,WR,7
USA,1962 OCT 12,37.04878,-116.03256,UG-S,WR,
USA,1962 OCT 18,14,-169,A-AD,WR,1590
USA,1962 OCT 18,37.12855,-116.04024,UG-S,WR,
USA,1962 OCT 19,37.03953,-116.02114,UG-S,WR,12.5
USA,1962 OCT 20,16,-169.5,AX-R,WE,
USA,1962 OCT 26,16.9,-169.2,AH-R,WE,400
USA,1962 OCT 27,37.14931,-116.0535,UG-S,WR,5
USA,1962 OCT 27,15,-169,A-AD,WR,800
USA,1962 OCT 30,13.5,-172,A-AD,WR,8300
USA,1962 NOV 1,16.6,-169.4,AX-R,WE,400
USA,1962 NOV 4,17.1,-169.1,A-R,WE,
USA,1962 NOV 9,37.16382,-116.07329,UG-S,WR,
USA,1962 NOV 15,37.04175,-116.02387,UG-S,WR,
USA,1962 NOV 27,37.12281,-116.029,UG-S,PR,5.2
USA,1962 DEC 4,37.12808,-116.05001,UG-S,WR,
USA,1962 DEC 12,37.16867,-116.20608,0UG-T,WR,
USA,1962 DEC 12,37.04611,-116.01561,UG-S,WR,11
USA,1962 DEC 14,37.12424,-116.03996,UG-S,WR,
USA,1963 FEB 8,37.14886,-116.05189,UG-S,WR,6
USA,1963 FEB 8,37.12596,-116.03865,UG-S,WR,
USA,1963 FEB 8,37.05834,-116.02926,UG-S,WR,
USA,1963 FEB 8,37.04614,-116.02108,UG-S,WR,9
USA,1963 FEB 15,37.04901,-116.03175,UG-S,SE,
USA,1963 FEB 21,37.12031,-116.04572,UG-S,PR,3
USA,1963 FEB 21,37.15481,-116.07989,UG-S,WR,
USA,1963 MAR 1,37.04457,-116.0265,UG-S,WR,
USA,1963 MAR 15,37.12583,-116.04478,UG-S,WR,
USA,1963 MAR 29,37.04172,-116.01839,UG-S,WR,11
USA,1963 APR 5,37.03733,-116.02392,UG-S,WR,7
USA,1963 APR 10,37.04881,-116.03031,UG-S,SE,
USA,1963 APR 11,37.15668,-116.07096,UG-S,WR,6
USA,1963 APR 24,37.1206,-116.03628,UG-S,WR,
USA,1963 APR 24,37.12053,-116.03618,UG-S,WR,
USA,1963 MAY 9,37.0494,-116.01559,UG-S,WR,8
USA,1963 MAY 15,37.2,-116.1,AS,ST,0
USA,1963 MAY 17,37.04391,-116.03236,UG-S,WR,
USA,1963 MAY 17,37.04834,-116.01563,UG-S,SE,
USA,1963 MAY 22,37.11106,-116.03906,UG-S,WR,20
USA,1963 MAY 25,37.2,-116.1,AS,ST,0
USA,1963 MAY 29,37.12807,-116.04246,UG-S,WR,2
USA,1963 MAY 31,37.154,-116.077,AS,ST,0
USA,1963 JUN 5,37.19658,-116.20917,UG-T,WR,3.1
USA,1963 JUN 6,37.04503,-116.03636,UG-S,WR,3
USA,1963 JUN 6,37.12465,-116.03998,UG-S,WR,
USA,1963 JUN 9,37.2,-116.1,AS,ST,0
USA,1963 JUN 14,37.04611,-116.01836,UG-S,WR,3
USA,1963 JUN 25,37.1314,-116.06806,UG-S,WR,4
USA,1963 AUG 12,37.04169,-116.01564,UG-S,WR,8
USA,1963 AUG 15,37.15408,-116.07664,UG-S,WR,3
USA,1963 AUG 23,37.12497,-116.03539,UG-S,WR,
USA,1963 AUG 23,37.125,-116.036,UG-S,WR,
USA,1963 SEP 13,37.16336,-116.08064,UG-S,WR,1
USA,1963 SEP 13,37.06042,-116.02167,UG-S,WR,249
USA,1963 SEP 27,37.03731,-116.01569,UG-S,WR,0.08
USA,1963 SEP 27,37.15478,-116.07336,UG-S,WR,0.08
USA,1963 OCT 11,37.03733,-116.02117,UG-S,WR,8
USA,1963 OCT 11,37.11872,-116.03386,UG-S,PR,0.38
USA,1963 OCT 16,37.19817,-116.2295,UG-S,WR,60
USA,1963 OCT 17,37.13081,-116.06696,UG-S,SE,
USA,1963 OCT 26,39.2002,-118.3803,UG-S,VU,12
USA,1963 NOV 14,37.03953,-116.01842,UG-S,WR,9
USA,1963 NOV 15,37.13231,-116.04689,UG-S,WR,2
USA,1963 NOV 22,37.11933,-116.04517,UG-S,WR,20
USA,1963 DEC 4,37.044,-116.013,UG-S,WR,
USA,1963 DEC 4,37.03958,-116.02939,UG-S,WR,8
USA,1963 DEC 12,37.13103,-116.04389,UG-S,WR,5.3
USA,1963 DEC 20,37.05279,-116.03338,UG-S,WR,
USA,1964 JAN 16,37.14228,-116.04911,UG-S,WR,38
USA,1964 JAN 23,37.12642,-116.03633,UG-S,WR,10.5
USA,1964 JAN 30,37.13621,-116.07066,UG-S,WR,2
USA,1964 FEB 12,37.05661,-116.02924,UG-S,WR,
USA,1964 FEB 13,37.13202,-116.03234,UG-S,WR,1.5
USA,1964 FEB 18,37.05938,-116.03332,UG-S,WR,5
USA,1964 FEB 18,37.09563,-116.05072,UG-S,WR,
USA,1964 FEB 20,37.15089,-116.04011,UG-S,PR,70
USA,1964 MAR 12,37.12993,-116.03634,UG-S,WR,0.2
USA,1964 MAR 13,37.05047,-116.01147,UG-S,WR,2
USA,1964 APR 14,37.12892,-116.02983,UG-S,WR,3
USA,1964 APR 15,37.04392,-116.01836,UG-S,WR,2
USA,1964 APR 17,37.11949,-116.03389,UG-S,WR,
USA,1964 APR 24,37.14958,-116.05539,UG-S,WR,38
USA,1964 APR 29,37.03956,-116.02664,UG-S,WR,15
USA,1964 MAY 7,37.12026,-116.04029,UG-S,WR,
USA,1964 MAY 14,37.11733,-116.03894,UG-S,WR,8
USA,1964 MAY 15,37.04169,-116.01222,UG-S,WR,6
USA,1964 JUN 11,37.14861,-116.076,UG-S,PR,3
USA,1964 JUN 12,37.03894,-116.01225,UG-S,WR,0.5
USA,1964 JUN 18,37.16599,-116.03841,UG-S,WR,0.15
USA,1964 JUN 25,37.11114,-116.02878,UG-S,WR,6
USA,1964 JUN 30,37.17442,-116.05639,UG-S,PR,11.7
USA,1964 JUL 16,37.18219,-116.04536,UG-S,WR,20
USA,1964 JUL 23,37.11376,-116.03201,UG-S,WR,
USA,1964 JUL 24,37.04608,-116.01219,UG-S,WR,
USA,1964 AUG 19,37.159,-116.08308,UG-S,WR,4.4
USA,1964 AUG 22,37.06533,-116.01544,UG-S,WR,18
USA,1964 AUG 27,37.11736,-116.04066,UG-S,SE,
USA,1964 AUG 28,37.06703,-116.02228,UG-S,WR,
USA,1964 SEP 4,37.01758,-116.02269,UG-S,WR,12
USA,1964 SEP 11,37.114,-116.025,UG-S,WR,0.2
USA,1964 OCT 2,37.07792,-116.0085,UG-S,WR,12
USA,1964 OCT 9,37.15133,-116.077,UG-S,PR,38
USA,1964 OCT 16,37.0395,-116.01567,UG-S,WR,7
USA,1964 OCT 16,37.033,-116.026,UG-S,WR,
USA,1964 OCT 22,31.1421,-89.5699,UG-S,VU,5.3
USA,1964 OCT 23,37.11703,-116.03115,UG-S,WR,
USA,1964 OCT 31,37.10722,-116.03225,UG-S,WR,
USA,1964 NOV 5,37.17436,-116.06703,UG-S,PR,12
USA,1964 DEC 5,37.11442,-116.05344,UG-S,WR,20
USA,1964 DEC 5,37.13428,-116.06975,UG-S,WR,3.4
USA,1964 DEC 5,37.13428,-116.06975,UG-S,WR,
USA,1964 DEC 16,37.03483,-116.01228,UG-S,WR,1.3
USA,1964 DEC 16,37.03956,-116.02389,UG-S,WR,
USA,1964 DEC 16,37.048,-116.034,UG-S,SE,
USA,1964 DEC 16,37.17781,-116.067,UG-S,WE,2.7
USA,1964 DEC 18,37.0825,-116.3425,UG-S,PR,0.092
USA,1965 JAN 14,37.119,-116.02478,UG-S,WR,7
USA,1965 JAN 29,37.04499,-116.01323,UG-S,WR,0.5
USA,1965 FEB 4,37.13075,-116.06158,UG-S,WR,4
USA,1965 FEB 12,37.16453,-116.07656,UG-S,WR,0.33
USA,1965 FEB 16,37.05164,-116.02381,UG-S,WR,10.1
USA,1965 FEB 18,36.817,-115.95,UG-S,WE,5
USA,1965 FEB 19,37.11728,-116.03098,UG-S,WR,
USA,1965 MAR 3,37.0645,-116.03719,UG-S,WR,51
USA,1965 MAR 20,37.11543,-116.02649,UG-S,WR,0.2
USA,1965 MAR 26,37.14761,-116.04289,UG-S,WR,38
USA,1965 APR 5,37.02581,-116.02264,UG-S,WR,7
USA,1965 APR 14,37.28039,-116.52356,CR,PR,4.3
USA,1965 APR 21,37.008,-116.203,UG-T,WE,20
USA,1965 APR 22,37.11142,-116.03049,UG-S,WR,1
USA,1965 APR 23,37.01742,-115.99533,2UG-S,WR,0.6
USA,1965 MAY 7,37.14036,-116.06664,UG-S,WE,7
USA,1965 MAY 12,37.2427,-116.4309,UG-S,WR,
USA,1965 MAY 14,36.82338,-115.96684,UG-S,WR,0.75
USA,1965 MAY 14,37.05883,-116.01053,UG-S,WR,12
USA,1965 MAY 21,37.11856,-116.02769,UG-S,WR,15
USA,1965 JUN 11,37.04281,-116.01703,UG-S,WR,1.3
USA,1965 JUN 11,37.11578,-116.02326,UG-S,WR,0.5
USA,1965 JUN 16,36.81806,-115.95606,UG-S,WE,4
USA,1965 JUN 17,37.22342,-116.05697,UG-T,WE,
USA,1965 JUL 16,37.115,-116.03217,UG-S,WR,
USA,1965 JUL 22,37.13179,-116.06686,UG-S,WR,
USA,1965 JUL 23,37.09786,-116.033,UG-S,WR,67
USA,1965 AUG 6,37.01767,-116.03983,UG-S,WR,18
USA,1965 AUG 21,37.11263,-116.02602,UG-S,WR,0.25
USA,1965 AUG 27,37.13731,-116.07008,UG-S,WR,1
